Search LSTM,Search GRU,Align LSTM,Align GRU,Insert LSTM,Insert GRU
-156.0587921,128.7843475,126.841217,121.389267,143.6491089,130.8085938
115.2218933,123.821434,118.5783539,127.8810043,142.811676,139.1681519
108.3715363,109.8285522,116.6483688,122.636467,134.5715637,143.5040894
123.1210327,116.1342316,126.8577423,129.0570068,139.2801208,144.136673
111.7394028,113.3107376,126.2060547,129.2759247,143.6002808,140.8016968
118.5153809,131.1853638,124.9251404,125.0616989,144.8166962,141.1212158
97.1793518,128.2363892,114.0784302,126.3585892,142.4588165,131.4355164
117.210022,108.5968552,114.5311966,126.6910782,141.088913,142.1730804
113.9829941,127.9816513,122.5519333,127.5975494,130.1451721,129.4982452
102.3056488,118.1664505,122.9805679,127.8069992,126.7176666,143.1711426
118.5395508,132.5591125,117.0316391,128.5363159,141.226059,144.5061188
114.2631378,112.1016617,118.7394791,128.03125,128.483429,147.0925598
121.7910919,109.7348938,111.4154663,132.2015381,129.9526062,142.5770569
111.7727432,104.570694,119.6485901,118.7022247,142.6914978,143.7635651
122.8506775,121.7184525,118.0832977,125.0290756,129.8535156,141.4706268
116.3206482,112.379364,119.3174133,127.4614334,129.7741241,131.372757
120.5197449,120.1911469,114.156395,126.0759506,130.4116058,145.9999237
112.1871948,128.9938812,124.2393417,129.1238403,128.5878143,143.6281281
111.9919968,117.8471146,119.7075195,121.3978958,143.1048737,143.7628174
100.0676422,124.1280289,121.7255707,126.8119125,138.1554565,138.6047363
104.1609421,125.0063248,119.2580643,126.3907089,127.2095337,140.0843506
110.703064,118.6137619,119.4534149,121.673378,141.5909119,129.3639832
109.9204025,109.9967651,122.6064606,126.1479797,129.3870392,146.5097504
110.5219116,111.1783218,118.6217651,124.8247986,144.5489197,140.4127502
105.413063,124.3300705,124.1713715,119.4449387,129.2420349,143.4739838
123.2136536,118.7238159,118.4076538,121.3426743,129.4542999,131.9380341
110.9184113,121.3069763,119.8743134,122.8589249,142.6695709,147.1779633
101.2630386,129.1036682,121.5754089,127.0055923,128.1890106,131.9365845
-72.32345963,113.5899734,121.4740677,126.9344101,137.0563965,139.1528015
119.8934937,114.4755096,117.897789,127.8195038,140.5735168,145.189743
109.6140137,130.3568115,117.8490982,122.986618,130.8590851,145.224823
110.3594589,107.6323776,116.9542236,122.8388901,126.5242004,142.9456635
110.4199753,123.9073105,116.6180267,120.7612076,129.6682892,144.4336395
115.6083069,124.6964645,119.2303162,123.7622681,139.1329193,140.1162415
105.1628113,118.8808365,119.8993607,123.5150757,132.0949249,145.8654938
118.7701111,122.3456116,125.4867859,126.416832,141.8221741,130.5623169
117.2337189,127.3514633,107.0116196,121.4704742,128.4411011,147.5640411
121.2351532,112.6875839,120.5006409,122.7748795,138.4346466,147.2663879
116.2975464,118.3945618,122.1957321,125.388443,142.7983093,146.100708
113.9814682,118.8338928,122.4807587,127.6736221,129.6470337,144.6515503
120.8990784,115.2427979,122.2601852,124.0725403,131.0314941,131.218338
118.0987549,117.7882538,124.3141937,121.7711105,130.3868256,141.4035797
107.4059296,113.1359711,120.1869659,129.4263916,144.526413,136.120636
122.8974762,127.8523102,123.1156998,127.4295883,141.0633545,143.5221863
111.1145248,110.0550308,103.436142,119.7541122,141.9324646,144.0767517
104.1330261,116.3839111,123.1943741,123.8170242,142.4078674,143.6478577
125.9159546,127.2385101,118.2728043,123.0070953,128.8066101,132.2833405
115.4725952,124.6870193,120.5154343,122.5383377,142.4611206,144.2224731
118.0669098,120.0390854,118.7239075,110.8259811,143.0970917,132.0323639
125.6257324,112.4588699,118.2539597,127.1138916,145.1596069,144.2874146
112.9086609,120.0884323,121.1553955,126.7792969,129.7463684,135.8166809
113.940033,128.4906464,121.8945389,118.3251114,129.4292297,147.1622314
113.719101,123.8404846,117.7999344,123.1866837,139.4225006,146.0565338
122.5778656,124.4005127,124.9436951,114.1259537,129.4113159,131.9476471
101.4694672,104.0833664,122.2882462,127.7274246,139.6764832,145.5452423
117.9221039,124.7059097,120.6387177,124.3519211,137.4601898,131.7718048
107.3274612,117.0084839,121.3064728,127.4698029,129.9365234,138.4373474
116.3747101,126.3037338,120.7453384,130.7498932,130.2832184,146.2683105
122.1838684,117.9578171,114.1914291,123.6950912,129.6435089,145.7949982
111.9196091,117.7476349,122.0915451,113.9267273,134.2137146,138.2140961
115.4829102,113.5010147,114.4990616,125.5154419,142.8052826,142.1946259
112.250206,131.3297119,101.0800858,124.4643478,140.9074554,144.1441193
101.152359,128.2844238,115.4071808,126.0225983,130.0245972,144.5982971
105.5535278,124.5801392,119.6176987,125.8930283,126.8990936,133.4155273
124.8401337,125.4883957,119.878624,120.6333847,130.6662292,132.8750916
121.4960785,125.1396484,122.8605194,121.6082993,139.4154816,131.6425018
121.4951324,124.0131302,126.564064,126.4680023,141.9183807,146.940979
107.5385437,123.7507324,115.5947037,114.5518646,141.5881958,147.8644409
123.1930237,126.2672653,126.6867905,119.682045,128.7705536,144.958786
117.3030243,128.0194397,122.0623398,128.3647766,142.5820007,140.9925385
109.1021347,123.5233383,117.9189682,124.0946579,130.7286224,134.6983948
124.453476,109.4321518,119.7896194,118.4570847,142.9936066,146.0219269
107.5682678,116.7021637,117.203804,124.3750305,138.9091187,145.2647705
115.9094238,111.6854401,124.856987,127.9690933,138.9205627,146.0036774
111.2956619,116.3816071,116.5062408,124.5421982,127.4399109,146.2187042
111.899025,127.6970139,116.6425781,126.6791992,128.8572998,132.891098
97.8617172,126.1032562,118.7383728,127.0034561,137.5410919,133.5480042
98.1736679,116.343483,120.3547745,117.2533646,130.2503662,144.2818909
103.258812,116.9841003,126.3456421,129.1367035,144.7371063,132.9004974
120.745224,128.4208832,123.5453262,125.0890961,129.2426605,137.3717194
122.6233215,124.5718002,121.3059082,118.3939819,130.3751526,133.9231567
105.1663437,122.8658371,119.2325363,121.9199142,142.3834991,133.8738098
117.7791748,122.4422607,113.918541,119.1274872,129.1722565,141.525238
112.5619736,119.017952,117.0510559,126.6225204,144.1602936,142.2865601
116.1964874,122.7342453,124.1771011,124.6927185,130.2429199,132.1274567
113.0450974,118.6078339,124.1206436,129.0466614,129.3391571,144.6427765
109.7367783,119.3618088,119.4112167,121.3126907,143.037384,132.0621033
115.4602661,127.7725372,116.9098053,124.8963089,127.2319031,140.6338501
108.6918335,133.8884277,120.3052216,123.7070465,141.2037354,136.1440887
103.5358963,128.3608398,110.4031906,124.0543823,140.9098358,130.1669312
114.2832947,124.3247223,124.2359467,123.4331818,130.0632324,144.6951294
106.4600677,123.0051575,118.0693283,128.666748,130.1871948,145.355484
108.388298,121.7443085,125.6704788,127.6108856,143.1150513,146.769043
99.9459305,120.6569443,121.896347,119.6062393,128.4845123,146.8606262
101.0330658,132.9898071,121.1818542,125.45961,120.3107529,145.7870483
119.5108643,118.6463013,120.9788437,125.8205566,144.657135,133.0895386
122.6559296,107.0996246,117.1416626,123.1752777,142.7604218,145.4354401
119.6378937,119.7780151,120.5254822,124.2646942,130.2333374,134.8860626
105.6092682,119.9990845,119.881485,125.1306839,142.1716003,134.1120453
95.67498779,118.9204559,111.3006668,119.0744019,142.489502,134.4613495
118.944458,117.8783417,125.1930008,123.4432831,127.8504639,138.7671509
117.648819,124.1637726,120.7042847,124.8344116,127.60112,141.2662659
118.9631958,128.3759308,126.0335464,124.4463348,139.419342,143.7805939
114.2778625,132.417984,118.4209595,123.248024,129.0492706,147.5940399
126.9990692,125.5198212,120.6194611,125.242691,128.9277039,147.0701752
107.5234146,131.9389801,116.7132874,129.0866699,143.6629639,140.4463959
119.7518005,114.3402786,112.3819809,129.1169434,129.575119,147.5515747
112.9340134,123.7674637,121.5961685,124.506691,143.2145691,139.7186737
121.60466,122.9172897,121.2129364,123.2714996,136.6524811,140.3447876
114.2718048,116.974205,125.2573929,128.3443909,127.4331818,145.2257538
112.521843,119.3060684,118.6890945,124.7698364,129.3259277,146.6896515
118.2488861,110.7141571,122.2264328,128.2389832,129.9258575,142.6446381
119.0732422,112.2817459,122.7494583,117.9135284,143.8801575,140.9872894
112.3337479,123.3086166,121.8603973,124.4595871,140.5565033,138.07164
117.5816803,127.7477798,120.2651215,124.1079712,130.4628143,137.6016541
104.6212921,123.8323746,118.7898102,122.7422409,138.4820404,139.2651672
108.9237823,118.8703003,117.9900208,129.9874573,143.5979156,131.1940002
116.1376953,116.7245407,126.8813629,121.585434,129.5600586,132.5094604
114.1359558,122.2736359,120.4025269,123.5775986,142.9608002,144.4450531
117.7826843,116.8498993,118.5636215,124.3088379,127.6999664,145.4849854
114.5421906,123.3006897,124.6715469,118.7662506,136.4697113,144.7366791
113.0930176,127.775444,108.1511917,123.1822357,143.494751,147.559967
120.6319427,113.572403,115.0450363,125.1886826,129.7732239,132.1316223
122.5131836,115.4432907,119.5407333,124.8605042,142.0056915,132.0330658
106.4077454,132.6579742,119.421814,125.7850647,128.8347778,139.6169128
115.8497314,111.9641342,124.545105,124.2338791,129.8335571,130.8162994
132.6325836,126.1728973,122.4419861,123.5272598,129.7149658,140.9569244
118.1446228,121.7654343,114.550972,129.8169098,130.2623444,146.5663147
108.0893021,124.2950287,117.9438324,128.4955292,143.6959534,141.9943695
122.259491,123.958168,126.7286987,113.2558212,124.2935028,147.481781
109.0838242,131.4324188,121.3199844,119.4235001,141.394165,144.5760345
115.6751404,128.3205566,119.1708832,128.1164856,129.9502106,145.1042633
112.2116089,126.2559814,123.7581024,125.3565903,143.4055786,132.9463043
105.4453888,116.893898,119.2153168,122.6174545,142.542038,142.641037
117.6403198,120.9786987,115.9944229,125.5576553,128.6038208,133.7646484
114.9605103,121.1473923,122.5145569,128.798111,144.7587128,144.0054321
121.1291962,124.3025436,124.0815353,113.9032135,130.2543488,144.8948822
116.9806213,116.4978256,126.1133041,121.4004898,130.3743134,144.2303925
116.9411469,132.6228943,120.6751099,114.1851654,140.0260773,147.6739655
127.4450073,126.1099625,126.6691132,128.1039734,130.1583099,146.326355
110.4951477,120.2090378,121.396019,124.0963211,130.6968079,147.0536652
116.2062378,126.7039185,124.8566818,124.4674454,143.8686981,131.7565308
118.230011,113.5115051,122.0279007,129.0082855,128.6847076,146.1938019
120.2228088,121.116127,125.9756622,125.8844223,128.5277405,144.5891876
119.9875336,121.0890198,122.6584473,126.1957169,142.4609222,145.3327332
119.9837189,123.8242416,119.400528,124.2639771,130.4373474,132.6970978
116.0557251,124.9519653,114.622345,116.5289993,142.2713928,130.7332916
129.1208649,133.9773865,121.6923981,120.6573029,129.605545,148.1590271
109.4662704,114.185318,118.6835175,110.3650818,144.4404449,147.7072906
118.5343781,131.9920197,111.4981308,122.981987,144.236145,147.267395
110.9697037,124.6462173,121.2281418,128.7011108,130.4567108,136.246994
116.6186218,111.6079636,118.9520187,118.2685394,141.6006317,146.5048523
111.5577698,130.7502289,113.9118576,130.3140717,129.7855072,132.862442
116.6727448,128.9081116,122.4062347,126.9549408,136.135437,132.9934998
121.8269043,127.1614227,123.597084,121.7351761,127.8915558,131.4090576
122.5290833,128.6764526,123.1158371,132.369751,142.7052612,142.7635651
114.4004822,122.8613358,125.5025635,132.1096649,129.5756226,143.6749115
117.691864,126.3997192,123.374649,124.9473953,144.4668884,144.2324371
113.7848129,122.3227768,127.1123199,121.9899216,130.4821777,140.368576
127.6727753,128.1717987,96.17818451,127.8513184,128.779007,133.1035461
115.1159821,121.5044479,127.126503,127.1446304,135.2117462,140.7104187
117.5007019,116.3184509,121.0098114,111.0991669,128.9003143,144.6775513
118.4289856,124.8057556,122.1188278,123.7722321,130.0382233,131.7052155
89.15531158,116.5545654,126.2791748,122.7290497,143.6558228,130.201416
110.3154144,123.1466064,118.4288254,120.0032196,127.1206818,146.433197
123.7507019,128.3101196,100.506546,125.897583,130.3265533,140.0709381
119.4020996,112.3229446,125.6552505,129.7746429,131.0462952,132.1611938
127.1958466,126.7652664,121.7520142,126.3494339,142.3496857,144.9766541
119.5584717,121.8220978,124.140419,124.7911987,141.2343292,146.8209534
106.1920853,121.6920929,123.7714539,121.7243195,142.129425,145.8363037
114.0483704,124.0163345,122.2666779,114.5398026,140.8394318,133.1793518
118.5984955,110.6552582,126.7170944,117.7729187,129.9100342,134.3017426
116.9291382,121.9267426,120.3098297,123.215477,135.9569244,131.945343
119.991272,115.5484543,119.6081314,119.5067215,137.7029724,142.7134399
117.2269897,133.1825409,119.6912308,125.0902405,138.0054474,134.0069885
111.0749588,130.043396,123.9592514,124.6274185,138.2849274,145.4576721
107.3341446,122.4206161,116.2778091,125.2677689,141.3865051,134.0411377
118.0481567,122.3976059,109.6342163,120.0607605,143.3070068,144.3129883
105.6109314,129.2180328,123.0546417,128.3200989,144.6900482,144.5820465
124.5198517,116.0116272,117.9753647,114.5717773,134.354126,132.9340973
107.8977661,130.9699402,125.3957062,116.3929825,143.430542,131.3464508
93.59893036,125.8235931,123.7315292,117.483696,143.2740631,147.869812
119.0830841,117.6760101,123.532692,124.1496048,144.5614014,138.5294952
99.6235504,115.4844589,122.2947083,124.7643814,127.3675842,132.5561981
111.7657547,119.5576706,120.1459274,124.2195358,141.3344879,132.6692657
108.5786285,124.041954,119.0479431,108.867012,126.2926788,146.6439514
119.5389252,125.7753677,122.504837,123.6847687,143.6716461,141.4824371
122.602478,119.8935394,118.2169342,123.9038239,128.4114685,147.5631714
119.5860596,123.4251099,123.6165237,128.2417755,130.4632721,133.6445007
112.1553116,133.990448,120.618309,129.1558838,143.8516388,143.214798
106.6174316,117.4702682,126.3042603,127.0408401,144.1953888,146.8578491
115.2910919,120.2468796,118.5083847,125.024826,129.5487976,131.5907898
114.6787109,128.5792236,114.7575912,116.4266281,129.6263733,141.8570709
118.6331177,120.8003464,125.6673889,122.9717102,139.1160736,145.224884
113.5928802,133.2702484,121.9955215,124.7635574,144.6976776,133.570755
110.201767,114.4133072,123.2399445,126.8549728,137.8545685,133.3601379
110.8210754,111.9334946,121.6882782,125.782814,130.419754,146.6133423
112.1881866,115.7431946,111.0327301,128.3888702,130.1254578,130.1663666
101.7689362,103.8684845,123.9622955,122.8845291,144.095047,146.1272736
120.5727997,116.5955963,118.6442108,127.7166443,144.5834045,144.9165192
114.4271088,129.0081024,117.7425842,126.0534058,130.5024872,147.3809662
116.0892639,130.3139648,124.019928,124.8494034,130.0036774,139.3264923
110.9286804,115.9094543,119.5173416,122.2215652,143.9208832,145.543808
95.54558563,116.3120422,118.4207382,128.5657196,129.0673981,132.3069458
121.7636871,125.0135422,119.3020401,127.0112381,130.4090118,133.5905762
113.8847656,131.3055725,122.5055695,130.7661591,142.3567657,133.3179321
116.4787598,125.2849655,118.5803833,127.021286,129.4653015,145.3023682
112.5226974,117.376091,120.8154449,124.3117218,138.234726,131.3619537
118.2788391,133.8157654,127.1712723,130.9350586,129.1225739,129.4103851
125.5764008,116.6370621,122.9145203,125.1840973,130.0830383,139.7840576
127.6053619,126.5214539,122.2080154,128.3259583,140.3131409,145.4102325
115.6563568,128.5276947,116.7768097,128.1485291,143.4253082,143.5884094
113.054924,128.2228851,104.6748123,119.6182785,128.479538,143.6016693
116.2072754,127.9286728,126.0636826,126.1635132,131.787262,146.7289124
108.5821991,120.7587814,121.8754654,124.13237,137.3615723,139.9198456
122.122818,113.4728241,122.4468689,120.7599487,139.7472839,142.2453766
120.4871674,128.3134003,124.614769,109.7276764,142.8915558,146.1589661
122.0532684,123.3037872,122.3787613,127.9700394,142.0661011,134.9259186
118.5592041,117.3774643,120.7578049,122.0639725,143.9732971,145.5644684
116.0953064,98.16790009,121.4542465,124.3769836,143.8717651,132.0229492
122.8740997,130.0715485,124.3200836,121.9279251,142.4616241,146.2932892
120.3155975,132.4915466,124.3362045,116.8770828,139.7251434,134.3493958
120.7968292,125.1042252,124.0574341,124.5288239,142.2174072,139.3593903
115.7022552,121.3147125,125.6599655,128.4590149,140.4726105,139.0196228
120.5270233,120.5074768,125.5922089,124.8387146,128.5826416,146.1749573
119.1350555,119.5732727,122.3537979,118.1394196,142.5178833,147.1704407
118.3633118,132.0137634,124.3170853,118.1011505,142.7394257,132.8126221
116.9783936,100.6394882,122.3010483,127.5775528,138.3495178,133.0221405
123.6491547,107.2694206,120.762146,127.616066,144.3450165,135.3681641
105.372551,122.8974075,123.4738617,127.9243164,144.1381989,147.679306
111.2546234,125.5823441,120.1797943,128.3743591,129.7586365,131.6169128
99.2342377,128.4067078,125.6847305,128.1920319,129.6466064,136.4559937
105.5615082,124.6167374,121.4364624,128.7685089,130.5916748,146.2513885
122.0498505,121.7216797,117.0937805,125.23349,127.9043121,147.4773712
105.2638931,113.6242142,121.1404266,117.605751,125.3699493,143.3072968
118.1424408,128.2161102,119.7923737,119.781044,143.016037,143.8105469
119.3602753,122.1880646,119.2310486,129.1946564,143.3645477,145.7516327
123.5303802,111.440155,117.2675323,128.9071655,130.1839142,132.2809906
122.9971008,126.5220337,118.3870239,129.0483704,144.9768066,145.8762817
106.7976074,111.5720825,123.5798721,126.3977509,130.5719147,145.33992
119.3942719,119.9468002,117.3720627,123.9514465,143.4428406,131.4372101
107.5548782,126.4613724,122.2339554,123.2016983,143.3677521,135.9451447
109.1943359,121.1000214,116.5193939,123.8452682,129.2586365,145.0884247
117.8733215,121.9969025,122.1574402,126.7295227,143.7102051,140.1487122
108.0973969,121.0383072,119.5967712,124.5759888,136.5054626,143.0263824
114.6150513,125.493309,125.4582291,120.135376,143.6635284,148.2460327
117.4003601,117.6373672,124.1611023,121.9578552,125.9848175,139.7524414
119.7906494,120.0445175,123.7281952,123.9017944,141.5906982,139.9178925
114.5120087,119.7295761,126.0304718,124.7720413,141.8031616,136.1665344
114.8792725,128.5997162,125.1860199,124.2862244,144.7649536,142.7550964
117.2776489,123.4810486,125.9539719,129.8247375,141.2275696,137.752655
115.0598297,119.2623978,119.1960449,129.8220978,129.5182343,144.858078
119.0911865,128.5387115,125.7477951,124.7689285,141.4785309,140.9466705
112.8855591,122.0017395,120.4942169,121.103241,128.868042,146.0834198
116.9936066,123.2313538,117.6114273,120.510643,141.723175,133.0755768
125.4916534,133.0602264,117.8077393,120.9684677,130.8952637,139.7618408
110.2652435,122.7906418,122.5969925,111.6834335,143.0933075,142.1749725
100.5341339,126.8837585,123.4469833,122.0019989,129.6941681,146.5245667
116.649826,118.0394745,123.8625031,126.3889084,139.6298676,146.1143799
117.8484955,120.6926575,120.4742279,127.3918228,143.0227966,147.7314148
117.8403473,127.939537,127.2942429,127.0215149,143.9742584,145.6840515
115.0828705,112.9901428,117.7953186,121.3018494,129.8896179,132.6797791
119.9027557,126.8600616,126.1822815,109.0810318,143.8122559,143.0230713
110.9459763,117.2157135,113.5807877,127.731636,141.939682,147.0468445
117.2196655,126.6378403,123.6997147,117.497879,144.4546814,135.152832
117.4347229,104.5725632,122.2310867,117.4237442,129.8539581,133.1803894
119.2992554,125.099968,125.4284363,127.5549545,128.9499359,137.4064636
101.2658005,116.2528229,102.2538986,121.1693497,142.7359772,131.0964661
115.3483276,119.9364166,128.533783,127.9256439,127.866333,131.8830414
118.1073303,128.1675568,122.0057449,124.6412811,140.2592926,146.4251556
109.7179184,121.270813,122.5067291,130.2584534,141.17099,144.3118134
117.6800537,124.8700256,122.0486679,122.0161896,129.069809,129.9014435
117.6784668,124.3150024,125.1325836,124.4757843,144.2969055,147.3997498
129.4817657,119.8851471,110.213623,127.6431961,142.5824127,143.1754303
118.2192993,120.8665466,125.5536118,123.1022415,129.7861786,134.2575378
117.365448,118.9569931,116.6825943,126.1981812,140.3460083,143.6613159
115.3616333,129.3144989,117.4544449,126.0229797,128.6973572,144.8291321
113.5650635,127.6085739,123.5798569,127.1029053,142.4470367,145.656723
120.8646698,115.2685165,117.3868408,125.6657486,130.2593689,143.6968079
116.2801361,110.9737549,122.1284637,120.0146103,144.7123718,143.5098419
108.4208832,127.4335251,120.1275253,120.5309448,142.0899811,131.3857117
110.0075912,127.3908234,119.6564713,126.2391357,129.5114899,143.9085693
112.1326828,114.7356873,122.7778015,117.4083939,136.2503815,132.4729309
118.8200073,122.0462723,122.3328247,128.4326935,140.5969696,133.348114
117.200882,115.8553238,120.7875748,123.9381943,142.1050873,133.5336456
117.2080994,120.8412933,123.532608,126.2851563,140.62117,133.5111237
95.1541748,116.4477768,122.4862747,123.6546402,139.1965485,132.4726715
105.113327,116.8725815,118.5262756,127.8207855,142.6938629,147.54245
121.9541168,119.2782593,122.5807343,129.0664673,141.838028,134.289032
111.1398163,101.5598373,123.5541992,124.8760529,142.7779694,147.7317352
88.80511475,128.7769318,122.1600723,115.0109406,143.4476318,145.8729553
124.3612671,130.1083679,121.122551,121.9523087,141.7376251,147.1049957
106.5074387,117.7282944,123.453476,127.7832108,143.5894623,142.1176453
118.5779114,108.754097,122.17202,131.9912415,141.7361755,146.5734558
119.6949005,121.4822998,120.6459122,123.5313034,137.0061035,145.9859314
108.0650864,117.9130325,123.2958908,129.208786,144.2990875,147.9912415
118.2274475,110.8640747,121.8307724,126.7679596,129.3326263,132.6470642
107.0516968,130.1762695,125.0523453,122.9198456,130.7137451,147.3886108
119.3137207,125.402153,111.8560867,127.2316437,130.119751,143.0029144
112.1626892,128.372879,111.76194,127.5855331,128.833786,133.2106171
114.0688629,118.2259598,122.3497238,128.6974487,142.2397461,133.6702271
110.368721,122.6957397,126.8826218,120.8966827,142.0983887,133.7599487
101.5147476,103.7765808,121.0746231,124.7582321,140.4627075,130.9623108
109.1079178,126.4952011,124.7300262,126.9392014,144.0438843,139.2841644
114.5090027,112.809227,123.8020554,124.3502502,130.0093994,147.2266846
117.6887817,102.1171799,123.0727997,122.9832764,141.26297,132.453476
101.5714417,123.8197784,122.7575455,121.6153336,141.4115448,147.0669861
119.7349243,117.5166855,123.9455566,128.6944427,137.7038727,143.7412567
116.6000671,113.4125671,117.4754257,130.3132477,144.5795288,144.7785797
103.3240585,121.706604,124.8884735,126.0717087,129.8322296,145.6177826
118.7848053,125.0932159,122.32164,126.2405701,140.7146149,148.8285065
121.0718079,126.3482361,121.6182632,126.6007843,129.1473541,133.5687408
104.9492798,115.7953568,123.5614243,126.6783981,142.7180023,141.2370453
124.737854,111.4825821,123.8728104,115.3899765,142.872879,145.6981812
124.7989502,106.4156113,118.8448257,120.6554718,131.9941406,145.8334045
109.8217316,116.6064301,118.8310089,125.6217117,143.4168243,147.842865
112.7780151,116.755455,108.512558,125.2328339,135.4592438,133.1894684
116.5190582,130.5731964,122.9622498,120.3130493,144.3897095,145.8700867
117.9437256,107.7546921,125.9799728,126.2713928,143.1476593,147.2265625
116.378418,113.1353455,126.590683,125.432312,135.486618,140.4308319
124.7657471,123.7089233,122.8101807,128.2176819,133.8732452,131.4940033
116.7257233,97.24238586,124.7155304,121.9681778,128.1640472,131.8581696
122.9799805,118.0724716,126.8231735,127.652359,142.3907166,142.7654419
114.4888153,122.8092499,122.4849091,129.6641998,141.9127197,135.0161285
117.6254272,122.598671,122.6684189,129.2688446,129.7420349,141.797821
116.0821228,115.4497604,125.8192978,113.2733765,139.0106964,142.3411865
123.4174957,100.2546921,123.4813309,122.6450119,128.7927856,145.026413
116.7967987,126.4705429,119.3192902,121.039505,140.5619202,134.3853607
119.4658051,129.0656128,123.0213394,129.4898987,130.9623108,131.3049316
125.3325195,122.9911728,124.9796753,126.3353119,138.328537,128.8458099
124.3785095,132.172226,124.1383743,124.1827316,130.4272003,146.6530609
112.2398834,117.6719437,121.8889236,125.2236023,128.2553864,131.946991
105.5579605,114.5997543,121.6919708,120.0729828,127.9201813,131.6355743
118.5813599,132.3091888,122.5379333,127.3428879,141.944046,130.7692261
111.7621078,115.3683167,115.3904572,117.5566483,140.5493469,140.0010071
